Ngày,Tham chiếu,Tổng khối lượng GD,Tổng giá trị GD,Vốn hóa Thị trường,Mở cửa,Đóng cửa,Cao nhất,Thấp nhất,Thay đổi,% Thay đổi,Khối lượng GD Khớp lệnh,Giá trị GD Khớp lệnh,Khối lượng GD Thỏa thuận,Giá trị GD Thoả thuận
29/04/2021,"4,000","1,598,900",6606000000.0,102,"3,850","3,750","4,280","3,750",-250.0,-6.25,"1,598,900",6606000000.0,-,
28/04/2021,"3,880","1,161,000",4798000000.0,109,"3,860","4,000","4,150","3,860",120.0,3.09,"1,161,000",4798000000.0,-,
27/04/2021,"4,100","497,700",1963000000.0,106,"3,900","3,880","4,100","3,840",-220.0,-5.37,"497,700",1963000000.0,-,
26/04/2021,"4,400","696,000",2881000000.0,112,"4,100","4,100","4,320","4,100",-300.0,-6.82,"696,000",2881000000.0,-,
23/04/2021,"4,290","3,133,200",13080000000.0,120,"3,990","4,400","4,590","3,990",110.0,2.56,"3,133,200",13080000000.0,-,
22/04/2021,"4,610","1,086,600",4676000000.0,117,"4,290","4,290","4,590","4,290",-320.0,-6.94,"1,086,600",4676000000.0,-,
20/04/2021,"4,950","1,151,800",5423000000.0,126,"4,950","4,610","4,950","4,610",-340.0,-6.87,"1,151,800",5423000000.0,-,
19/04/2021,"4,630","9,657,900",43614000000.0,135,"4,310","4,950","4,950","4,310",320.0,6.91,"9,657,900",43614000000.0,-,
16/04/2021,"4,440","3,558,700",16330000000.0,126,"4,750","4,630","4,750","4,430",190.0,4.28,"3,558,700",16330000000.0,-,
15/04/2021,"4,150","2,361,000",10481000000.0,121,"4,440","4,440","4,440","4,420",290.0,6.99,"2,361,000",10481000000.0,-,
14/04/2021,"3,880","2,090,800",8496000000.0,113,"3,880","4,150","4,150","3,880",270.0,6.96,"2,090,800",8496000000.0,-,
13/04/2021,"3,630","3,359,200",12952000000.0,106,"3,880","3,880","3,880","3,630",250.0,6.89,"3,359,200",12952000000.0,-,
12/04/2021,"3,400","880,800",3197000000.0,99,"3,630","3,630","3,630","3,630",230.0,6.76,"880,800",3197000000.0,-,
09/04/2021,"3,180","2,669,900",8754000000.0,93,"3,180","3,400","3,400","3,060",220.0,6.92,"2,669,900",8754000000.0,-,
08/04/2021,"3,060","3,284,100",10348000000.0,87,"3,270","3,180","3,270","2,900",120.0,3.92,"3,284,100",10348000000.0,-,
07/04/2021,"2,860","1,118,800",3424000000.0,84,"3,060","3,060","3,060","3,060",200.0,6.99,"1,118,800",3424000000.0,-,
06/04/2021,"2,680","905,300",2589000000.0,78,"2,860","2,860","2,860","2,860",180.0,6.72,"905,300",2589000000.0,-,
05/04/2021,"2,510","2,491,100",6586000000.0,73,"2,520","2,680","2,680","2,510",170.0,6.77,"2,491,100",6586000000.0,-,
02/04/2021,"2,570","766,700",1951000000.0,69,"2,580","2,510","2,590","2,500",-60.0,-2.33,"766,700",1951000000.0,-,
01/04/2021,"2,480","888,500",2212000000.0,70,"2,420","2,570","2,600","2,420",90.0,3.63,"888,500",2212000000.0,-,
31/03/2021,"2,550","1,096,200",2759000000.0,68,"2,570","2,480","2,570","2,400",-70.0,-2.75,"1,096,200",2759000000.0,-,
30/03/2021,"2,500","1,175,100",2956000000.0,70,"2,550","2,550","2,590","2,460",50.0,2.0,"1,175,100",2956000000.0,-,
29/03/2021,"2,500","1,444,800",3552000000.0,68,"2,520","2,500","2,650","2,330",,,"1,444,800",3552000000.0,-,
26/03/2021,"2,640","1,074,900",2677000000.0,68,"2,620","2,500","2,640","2,460",-140.0,-5.3,"1,074,900",2677000000.0,-,
25/03/2021,"2,590","949,900",2530000000.0,72,"2,640","2,640","2,740","2,600",50.0,1.93,"949,900",2530000000.0,-,
24/03/2021,"2,450","1,818,800",4664000000.0,71,"2,400","2,590","2,620","2,350",140.0,5.71,"1,818,800",4664000000.0,-,
23/03/2021,"2,630","3,153,200",7766000000.0,67,"2,520","2,450","2,550","2,450",-180.0,-6.84,"3,153,200",7766000000.0,-,
22/03/2021,"2,700","2,480,400",6489000000.0,72,"2,700","2,630","2,800","2,520",-70.0,-2.59,"2,480,400",6489000000.0,-,
19/03/2021,"2,530","2,562,400",6711000000.0,74,"2,600","2,700","2,700","2,420",170.0,6.72,"2,562,400",6711000000.0,-,
18/03/2021,"2,370","5,191,000",12872000000.0,69,"2,530","2,530","2,530","2,350",160.0,6.75,"4,791,000",11988000000.0,"400,000",884000000.0
17/03/2021,"2,220","633,700",1502000000.0,65,"2,370","2,370","2,370","2,370",150.0,6.76,"633,700",1502000000.0,-,
16/03/2021,"2,080","746,900",1658000000.0,61,"2,220","2,220","2,220","2,220",140.0,6.73,"746,900",1658000000.0,-,
15/03/2021,"1,950","1,853,100",3783000000.0,57,"1,950","2,080","2,080","1,910",130.0,6.67,"1,853,100",3783000000.0,-,
12/03/2021,"1,960","351,600",686000000.0,53,"1,970","1,950","1,970","1,930",-10.0,-0.51,"351,600",686000000.0,-,
11/03/2021,"1,980","517,300",1000000000.0,54,"1,960","1,960","1,960","1,900",-20.0,-1.01,"517,300",1000000000.0,-,
10/03/2021,"2,010","633,000",1229000000.0,54,"2,000","1,980","2,000","1,870",-30.0,-1.49,"633,000",1229000000.0,-,
09/03/2021,"2,010","756,800",1494000000.0,55,"1,960","2,010","2,010","1,950",,,"756,800",1494000000.0,-,
08/03/2021,"2,040","678,100",1367000000.0,55,"2,060","2,010","2,070","1,970",-30.0,-1.47,"678,100",1367000000.0,-,
05/03/2021,"1,960","775,700",1604000000.0,56,"2,090","2,040","2,090","2,000",80.0,4.08,"775,700",1604000000.0,-,
04/03/2021,"1,840","666,500",1300000000.0,54,"1,850","1,960","1,960","1,850",120.0,6.52,"666,500",1300000000.0,-,
03/03/2021,"1,840","805,300",1458000000.0,50,"1,840","1,840","1,850","1,800",,,"805,300",1458000000.0,-,
02/03/2021,"1,860","239,700",446000000.0,50,"1,860","1,840","1,900","1,830",-20.0,-1.08,"239,700",446000000.0,-,
01/03/2021,"1,850","329,000",606000000.0,51,"1,880","1,860","1,880","1,830",10.0,0.54,"329,000",606000000.0,-,
26/02/2021,"1,870","401,300",747000000.0,51,"1,870","1,850","1,890","1,840",-20.0,-1.07,"401,300",747000000.0,-,
25/02/2021,"1,860","386,800",718000000.0,51,"1,860","1,870","1,880","1,850",10.0,0.54,"386,800",718000000.0,-,
24/02/2021,"1,900","329,600",615000000.0,51,"1,900","1,860","1,900","1,850",-40.0,-2.11,"329,600",615000000.0,-,
23/02/2021,"1,980","484,900",931000000.0,52,"1,970","1,900","1,970","1,890",-80.0,-4.04,"484,900",931000000.0,-,
22/02/2021,"1,990","293,700",576000000.0,54,"1,950","1,980","1,990","1,920",-10.0,-0.5,"293,700",576000000.0,-,
19/02/2021,"1,980","341,400",678000000.0,54,"1,980","1,990","2,000","1,970",10.0,0.51,"341,400",678000000.0,-,
18/02/2021,"1,990","679,000",1359000000.0,54,"2,040","1,980","2,040","1,980",-10.0,-0.5,"679,000",1359000000.0,-,
17/02/2021,"1,920","711,600",1420000000.0,54,"2,000","1,990","2,040","1,960",70.0,3.65,"711,600",1420000000.0,-,
09/02/2021,"1,910","329,800",631000000.0,52,"1,900","1,920","1,980","1,790",10.0,0.52,"329,800",631000000.0,-,
08/02/2021,"2,040","590,700",1140000000.0,52,"2,040","1,910","2,040","1,900",-130.0,-6.37,"590,700",1140000000.0,-,
05/02/2021,"1,920","718,300",1411000000.0,56,"1,840","2,040","2,040","1,840",120.0,6.25,"718,300",1411000000.0,-,
04/02/2021,"1,800","645,000",1185000000.0,52,"1,800","1,920","1,920","1,800",120.0,6.67,"645,000",1185000000.0,-,
03/02/2021,"1,830","1,499,300",2715000000.0,49,"1,800","1,800","1,890","1,770",-30.0,-1.64,"1,499,300",2715000000.0,-,
02/02/2021,"1,960","2,635,800",4827000000.0,50,"1,830","1,830","1,900","1,830",-130.0,-6.63,"2,635,800",4827000000.0,-,
01/02/2021,"2,100","1,517,800",2979000000.0,54,"1,970","1,960","2,090","1,960",-140.0,-6.67,"1,517,800",2979000000.0,-,
29/01/2021,"2,130","2,689,200",5556000000.0,57,"1,990","2,100","2,230","1,990",-30.0,-1.41,"2,689,200",5556000000.0,-,
28/01/2021,"2,280","2,712,600",5978000000.0,58,"2,280","2,130","2,380","2,130",-150.0,-6.58,"2,712,600",5978000000.0,-,
27/01/2021,"2,140","2,298,000",5175000000.0,62,"2,250","2,280","2,280","2,100",140.0,6.54,"2,298,000",5175000000.0,-,
26/01/2021,"2,000","7,088,000",14898000000.0,58,"2,140","2,140","2,140","1,870",140.0,7.0,"7,088,000",14898000000.0,-,
25/01/2021,"1,870","371,200",742000000.0,55,"2,000","2,000","2,000","2,000",130.0,6.95,"371,200",742000000.0,-,
22/01/2021,"1,750","409,800",766000000.0,51,"1,870","1,870","1,870","1,870",120.0,6.86,"409,800",766000000.0,-,
21/01/2021,"1,640","6,076,600",9510000000.0,48,"1,550","1,750","1,750","1,530",110.0,6.71,"6,076,600",9510000000.0,-,
20/01/2021,"1,710","3,188,700",5381000000.0,45,"1,820","1,640","1,820","1,600",-70.0,-4.09,"3,188,700",5381000000.0,-,
19/01/2021,"1,720","3,702,600",6623000000.0,47,"1,840","1,710","1,840","1,600",-10.0,-0.58,"3,702,600",6623000000.0,-,
18/01/2021,"1,610","128,900",222000000.0,47,"1,720","1,720","1,720","1,720",110.0,6.83,"128,900",222000000.0,-,
15/01/2021,"1,510","815,700",1313000000.0,44,"1,610","1,610","1,610","1,610",100.0,6.62,"815,700",1313000000.0,-,
14/01/2021,"1,420","2,220,800",3328000000.0,41,"1,510","1,510","1,510","1,430",90.0,6.34,"2,220,800",3328000000.0,-,
13/01/2021,"1,330","427,100",606000000.0,39,"1,420","1,420","1,420","1,420",90.0,6.77,"427,100",606000000.0,-,
12/01/2021,"1,250","759,300",994000000.0,36,"1,250","1,330","1,330","1,250",80.0,6.4,"759,300",994000000.0,-,
11/01/2021,"1,240","1,419,600",1715000000.0,34,"1,200","1,250","1,260","1,170",10.0,0.81,"1,419,600",1715000000.0,-,
08/01/2021,"1,240","583,400",726000000.0,34,"1,270","1,240","1,270","1,230",,,"583,400",726000000.0,-,
07/01/2021,"1,190","1,225,800",1486000000.0,34,"1,190","1,240","1,250","1,180",50.0,4.2,"1,225,800",1486000000.0,-,
06/01/2021,"1,210","830,500",1003000000.0,32,"1,210","1,190","1,230","1,190",-20.0,-1.65,"830,500",1003000000.0,-,
05/01/2021,"1,220","481,300",582000000.0,33,"1,190","1,210","1,230","1,190",-10.0,-0.82,"481,300",582000000.0,-,
04/01/2021,"1,170","656,300",788000000.0,33,"1,170","1,220","1,220","1,120",50.0,4.27,"656,300",788000000.0,-,
31/12/2020,"1,190","231,080",273000000.0,32,"1,200","1,170","1,200","1,170",-20.0,-1.68,"231,080",273000000.0,-,
30/12/2020,"1,160","820,570",967000000.0,32,"1,170","1,190","1,200","1,160",30.0,2.59,"820,570",967000000.0,-,
29/12/2020,"1,130","628,830",721000000.0,32,"1,130","1,160","1,170","1,130",30.0,2.65,"628,830",721000000.0,-,
28/12/2020,"1,100","635,270",711000000.0,31,"1,100","1,130","1,160","1,100",30.0,2.73,"635,270",711000000.0,-,
25/12/2020,"1,140","544,300",603000000.0,30,"1,170","1,100","1,170","1,070",-40.0,-3.51,"544,300",603000000.0,-,
24/12/2020,"1,220","405,430",466000000.0,31,"1,200","1,140","1,210","1,140",-80.0,-6.56,"405,430",466000000.0,-,
23/12/2020,"1,180","843,510",1036000000.0,33,"1,230","1,220","1,260","1,180",40.0,3.39,"843,510",1036000000.0,-,
22/12/2020,"1,110","1,192,780",1386000000.0,32,"1,130","1,180","1,180","1,100",70.0,6.31,"1,192,780",1386000000.0,-,
21/12/2020,"1,090","338,470",374000000.0,30,"1,090","1,110","1,140","1,080",20.0,1.83,"338,470",374000000.0,-,
18/12/2020,"1,100","746,500",837000000.0,30,"1,160","1,090","1,160","1,090",-10.0,-0.91,"746,500",837000000.0,-,
17/12/2020,"1,030","710,400",765000000.0,30,"1,030","1,100","1,100","1,030",70.0,6.8,"710,400",765000000.0,-,
16/12/2020,"1,040","117,840",121000000.0,28,"1,030","1,030","1,040","1,020",-10.0,-0.96,"117,840",121000000.0,-,
15/12/2020,"1,040","164,160",170000000.0,28,"1,020","1,040","1,050","1,020",,,"164,160",170000000.0,-,
14/12/2020,"1,030","128,240",132000000.0,28,"1,020","1,040","1,040","1,010",10.0,0.97,"128,240",132000000.0,-,
11/12/2020,"1,030","71,970",74000000.0,28,"1,020","1,030","1,030","1,020",,,"71,970",74000000.0,-,
10/12/2020,"1,040","176,560",183000000.0,28,"1,040","1,030","1,050","1,020",-10.0,-0.96,"176,560",183000000.0,-,
09/12/2020,"1,020","527,150",540000000.0,28,"1,010","1,040","1,040","1,010",20.0,1.96,"527,150",540000000.0,-,
08/12/2020,"1,040","253,360",260000000.0,28,"1,030","1,020","1,040","1,020",-20.0,-1.92,"253,360",260000000.0,-,
07/12/2020,"1,040","256,570",268000000.0,28,"1,050","1,040","1,050","1,030",,,"256,570",268000000.0,-,
04/12/2020,"1,040","337,430",352000000.0,28,"1,040","1,040","1,060","1,030",,,"337,430",352000000.0,-,
03/12/2020,"1,010","395,880",406000000.0,28,"1,010","1,040","1,060","1,000",30.0,2.97,"395,880",406000000.0,-,
02/12/2020,"1,020","187,620",189000000.0,28,"1,010","1,010","1,020","1,000",-10.0,-0.98,"187,620",189000000.0,-,
01/12/2020,"1,020","86,900",88000000.0,28,"1,020","1,020","1,020","1,000",,,"86,900",88000000.0,-,
30/11/2020,"1,020","186,240",191000000.0,28,"1,030","1,020","1,040","1,010",,,"186,240",191000000.0,-,
27/11/2020,"1,020","188,190",190000000.0,28,"1,010","1,020","1,020","1,000",,,"188,190",190000000.0,-,
26/11/2020,"1,020","121,320",122000000.0,28,"1,030","1,020","1,030","1,000",,,"121,320",122000000.0,-,
25/11/2020,"1,020","47,860",49000000.0,28,"1,020","1,020","1,030","1,010",,,"47,860",49000000.0,-,
24/11/2020,"1,010","344,900",349000000.0,28,"1,030","1,020","1,030","1,000",10.0,0.99,"344,900",349000000.0,-,
23/11/2020,"1,030","712,420",722000000.0,28,"1,040","1,010","1,040","1,010",-20.0,-1.94,"712,420",722000000.0,-,
20/11/2020,"1,030","155,140",158000000.0,28,"1,040","1,030","1,040","1,010",,,"155,140",158000000.0,-,
19/11/2020,"1,060","259,620",267000000.0,28,"1,070","1,030","1,070","1,010",-30.0,-2.83,"259,620",267000000.0,-,
18/11/2020,"1,060","209,250",223000000.0,29,"1,080","1,060","1,080","1,050",,,"209,250",223000000.0,-,
17/11/2020,"1,030","321,340",340000000.0,29,"1,030","1,060","1,090","1,030",30.0,2.91,"321,340",340000000.0,-,
16/11/2020,"1,020","304,320",312000000.0,28,"1,020","1,030","1,060","1,010",10.0,0.98,"304,320",312000000.0,-,
13/11/2020,"1,020","144,290",146000000.0,28,"1,030","1,020","1,030","1,000",,,"144,290",146000000.0,-,
12/11/2020,"1,020","35,890",36000000.0,28,"1,030","1,020","1,030","1,000",,,"35,890",36000000.0,-,
11/11/2020,"1,020","150,990",153000000.0,28,"1,020","1,020","1,030","1,010",,,"150,990",153000000.0,-,
10/11/2020,"1,010","130,820",135000000.0,28,"1,030","1,020","1,040","1,020",10.0,0.99,"130,820",135000000.0,-,
09/11/2020,"1,010","362,160",365000000.0,28,"1,010","1,010","1,030","1,000",,,"362,160",365000000.0,-,
06/11/2020,"1,020","440,640",443000000.0,28,"1,020","1,010","1,020","1,000",-10.0,-0.98,"440,640",443000000.0,-,
05/11/2020,"1,050","79,370",82000000.0,28,"1,050","1,020","1,050","1,020",-30.0,-2.86,"79,370",82000000.0,-,
04/11/2020,"1,030","38,880",40000000.0,29,"1,030","1,050","1,050","1,030",20.0,1.94,"38,880",40000000.0,-,
03/11/2020,"1,030","147,670",149000000.0,28,"1,030","1,030","1,050","1,000",,,"147,670",149000000.0,-,
02/11/2020,"1,020","293,590",296000000.0,28,"1,000","1,030","1,030","1,000",10.0,0.98,"293,590",296000000.0,-,
30/10/2020,"1,010","169,250",171000000.0,28,"1,010","1,020","1,020","1,000",10.0,0.99,"169,250",171000000.0,-,
29/10/2020,"1,010","304,730",307000000.0,28,"1,020","1,010","1,030",990,,,"304,730",307000000.0,-,
28/10/2020,"1,030","286,900",293000000.0,28,"1,030","1,010","1,050","1,010",-20.0,-1.94,"286,900",293000000.0,-,
27/10/2020,"1,060","292,430",303000000.0,28,"1,040","1,030","1,090","1,030",-30.0,-2.83,"292,430",303000000.0,-,
26/10/2020,"1,100","398,950",426000000.0,29,"1,100","1,060","1,120","1,040",-40.0,-3.64,"398,950",426000000.0,-,
23/10/2020,"1,110","231,640",258000000.0,30,"1,100","1,100","1,130","1,100",-10.0,-0.9,"231,640",258000000.0,-,
22/10/2020,"1,100","62,890",69000000.0,30,"1,100","1,110","1,110","1,080",10.0,0.91,"62,890",69000000.0,-,
21/10/2020,"1,100","148,240",164000000.0,30,"1,110","1,100","1,120","1,100",,,"148,240",164000000.0,-,
20/10/2020,"1,100","133,350",148000000.0,30,"1,100","1,100","1,120","1,080",,,"133,350",148000000.0,-,
19/10/2020,"1,140","362,300",398000000.0,30,"1,130","1,100","1,150","1,070",-40.0,-3.51,"362,300",398000000.0,-,
16/10/2020,"1,130","240,540",271000000.0,31,"1,130","1,140","1,140","1,120",10.0,0.88,"240,540",271000000.0,-,
15/10/2020,"1,130","175,110",197000000.0,31,"1,170","1,130","1,170","1,120",,,"175,110",197000000.0,-,
14/10/2020,"1,160","180,310",207000000.0,31,"1,150","1,130","1,170","1,130",-30.0,-2.59,"180,310",207000000.0,-,
13/10/2020,"1,160","210,300",243000000.0,32,"1,160","1,160","1,170","1,130",,,"210,300",243000000.0,-,
12/10/2020,"1,180","217,310",250000000.0,32,"1,150","1,160","1,180","1,140",-20.0,-1.69,"217,310",250000000.0,-,
09/10/2020,"1,170","280,240",327000000.0,32,"1,170","1,180","1,190","1,150",10.0,0.85,"280,240",327000000.0,-,
08/10/2020,"1,230","326,050",385000000.0,32,"1,230","1,170","1,230","1,160",-60.0,-4.88,"326,050",385000000.0,-,
07/10/2020,"1,150","1,295,280",1545000000.0,34,"1,130","1,230","1,230","1,120",80.0,6.96,"1,295,280",1545000000.0,-,
06/10/2020,"1,150","333,340",380000000.0,31,"1,160","1,150","1,170","1,110",,,"333,340",380000000.0,-,
05/10/2020,"1,100","341,900",379000000.0,31,"1,080","1,150","1,160","1,080",50.0,4.55,"341,900",379000000.0,-,
02/10/2020,"1,130","315,680",349000000.0,30,"1,130","1,100","1,150","1,080",-30.0,-2.65,"315,680",349000000.0,-,
01/10/2020,"1,150","230,520",261000000.0,31,"1,120","1,130","1,170","1,120",-20.0,-1.74,"230,520",261000000.0,-,
30/09/2020,"1,150","380,830",433000000.0,31,"1,150","1,150","1,180","1,120",,,"380,830",433000000.0,-,
29/09/2020,"1,190","329,930",384000000.0,31,"1,170","1,150","1,190","1,150",-40.0,-3.36,"329,930",384000000.0,-,
28/09/2020,"1,200","280,790",335000000.0,32,"1,200","1,190","1,220","1,160",-10.0,-0.83,"280,790",335000000.0,-,
25/09/2020,"1,150","532,970",635000000.0,33,"1,160","1,200","1,230","1,150",50.0,4.35,"532,970",635000000.0,-,
24/09/2020,"1,160","265,250",307000000.0,31,"1,170","1,150","1,180","1,130",-10.0,-0.86,"265,250",307000000.0,-,
23/09/2020,"1,150","414,740",479000000.0,32,"1,150","1,160","1,180","1,140",10.0,0.87,"414,740",479000000.0,-,
22/09/2020,"1,220","525,330",614000000.0,31,"1,220","1,150","1,220","1,150",-70.0,-5.74,"525,330",614000000.0,-,
21/09/2020,"1,190","630,830",754000000.0,33,"1,170","1,220","1,240","1,170",30.0,2.52,"630,830",754000000.0,-,
18/09/2020,"1,200","372,100",442000000.0,32,"1,190","1,190","1,200","1,170",-10.0,-0.83,"372,100",442000000.0,-,
17/09/2020,"1,210","515,800",613000000.0,33,"1,170","1,200","1,220","1,170",-10.0,-0.83,"515,800",613000000.0,-,
16/09/2020,"1,300","1,881,840",2293000000.0,33,"1,280","1,210","1,280","1,210",-90.0,-6.92,"1,881,840",2293000000.0,-,
15/09/2020,"1,310","1,035,200",1391000000.0,35,"1,400","1,300","1,400","1,250",-10.0,-0.76,"1,035,200",1391000000.0,-,
14/09/2020,"1,230","707,310",925000000.0,36,"1,310","1,310","1,310","1,250",80.0,6.5,"707,310",925000000.0,-,
11/09/2020,"1,150","3,428,570",4207000000.0,34,"1,230","1,230","1,230","1,180",80.0,6.96,"3,428,570",4207000000.0,-,
10/09/2020,"1,080","281,230",323000000.0,31,"1,150","1,150","1,150","1,150",70.0,6.48,"281,230",323000000.0,-,
09/09/2020,"1,010","428,780",451000000.0,29,"1,010","1,080","1,080","1,000",70.0,6.93,"428,780",451000000.0,-,
08/09/2020,"1,020","288,040",287000000.0,28,980,"1,010","1,030",980,-10.0,-0.98,"288,040",287000000.0,-,
07/09/2020,"1,020","286,240",291000000.0,28,"1,050","1,020","1,050","1,000",,,"286,240",291000000.0,-,
04/09/2020,"1,040","389,270",392000000.0,28,"1,020","1,020","1,060","1,000",-20.0,-1.92,"389,270",392000000.0,-,
03/09/2020,"1,100","333,880",352000000.0,28,"1,080","1,040","1,100","1,040",-60.0,-5.45,"333,880",352000000.0,-,
01/09/2020,"1,100","215,750",232000000.0,30,"1,060","1,100","1,100","1,060",,,"215,750",232000000.0,-,
31/08/2020,"1,100","182,040",198000000.0,30,"1,090","1,100","1,120","1,070",,,"182,040",198000000.0,-,
28/08/2020,"1,090","351,700",388000000.0,30,"1,120","1,100","1,130","1,080",10.0,0.92,"351,700",388000000.0,-,
27/08/2020,"1,040","651,750",706000000.0,30,"1,010","1,090","1,110","1,010",50.0,4.81,"651,750",706000000.0,-,
26/08/2020,"1,060","209,520",217000000.0,28,"1,040","1,040","1,060","1,020",-20.0,-1.89,"209,520",217000000.0,-,
25/08/2020,"1,040","294,710",316000000.0,29,"1,100","1,060","1,100","1,040",20.0,1.92,"294,710",316000000.0,-,
24/08/2020,980,"855,820",872000000.0,28,990,"1,040","1,040",970,60.0,6.12,"855,820",872000000.0,-,
21/08/2020,980,"161,070",157000000.0,27,970,980,990,970,,,"161,070",157000000.0,-,
20/08/2020,980,"162,610",157000000.0,27,970,980,990,960,,,"162,610",157000000.0,-,
19/08/2020,970,"101,240",97000000.0,27,960,980,980,960,10.0,1.03,"101,240",97000000.0,-,
18/08/2020,990,"163,950",159000000.0,26,980,970,990,960,-20.0,-2.02,"163,950",159000000.0,-,
17/08/2020,990,"51,300",50000000.0,27,"1,000",990,"1,000",970,,,"51,300",50000000.0,-,
14/08/2020,"1,000","381,180",381000000.0,27,"1,000",990,"1,030",980,-10.0,-1.0,"381,180",381000000.0,-,
13/08/2020,970,"233,500",231000000.0,27,960,"1,000","1,000",950,30.0,3.09,"233,500",231000000.0,-,
12/08/2020,970,"103,660",100000000.0,26,970,970,980,950,,,"103,660",100000000.0,-,
